player,elo
Sandor Utasi,1500.1504978337787
Guillermo Corella,1500.1448930977597
Andy Middleton,1500.143066714236
Bert Vlaardingerbroek,1500.1376352389188
Yisen Liang,1500.131424625582
Paul Addison,1500.126796479422
Dave Orton,1500.1264238652866
Maximilian Fischer,1500.1146089270947
Jill Field,1500.1065427484662
Frank Muys,1500.091066564343
Peter Rebanks,1500.0859460056363
George Colloumb,1500.0769559828734
Cristian Ungureanu,1500.076451906633
Karl Hollins,1500.0738492615942
Julio Cuenca,1500.0725896890308
Salma Mahmoud,1500.065968938621
Robert Jaskowiak,1500.065968938621
Carol Brassard,1500.065968938621
Colin Whiley,1500.065968938621
Tylor Challenger,1500.0621714612998
Chris Greenwood,1500.059964174454
Craig Lambert,1500.046742456073
Kaspars Abramenko,1500.0314654341587
Ady Hogg,1500.03077999002
Anthony Benitez,1500.029839004331
Arjo Keijzer,1500.0226491424476
Heino-Dieter Rogge,1500.0176396125075
Jordan Boyce,1500.0083293485297
Yong Thanawah,1500.0055216640835
Apostolis Paspalas,1500.004656040268
Mohamed Mansoor,1500.0033673142532
Mindaugas Brazauskas,1500.0002951335398
Tommy Elmes,1500.0
Chris Goodwin,1500.0
Xie Lan,1500.0
Nathan Poore,1500.0
Erwin van Proemeren,1500.0
Maurice Paulissen,1500.0
Marc Mathijssen,1500.0
Susan McKenna,1500.0
Roel Theelen,1500.0
Ian Revell,1500.0
John Part+Dawson Murschell,1500.0
Patrick van Langen,1500.0
Valery Maytum,1500.0
Corne Struik,1499.999692460749
Graham Rackshaw,1499.9922652822738
Anders Larsson,1499.9895741712999
Nils Heimsoe,1499.984647462775
Nigel Lloyd,1499.9845229418308
Jarno Lier,1499.982223807763
Barrie Knight,1499.9801624207723
Tony Fisher,1499.9746789556368
Markus Kirchmann,1499.9735330571891
Sam Davidson,1499.9466211826964
Chris Blabey,1499.9409195338237
Amirish Negi,1499.9376103826341
Derek Craig,1499.9356254268216
Gina D'Hondt,1499.9271165869143
Simone Fegert,1499.9181566217737
Norbert Buchner,1499.8960738225412
Stephen Heneghan,1499.8938119630063
Finian Fox,1499.8862256251402
Scott Lee,1499.8810797398473
Jan Stegeman,1499.877454744248
Jacco de Haas,1499.8731899542336
Raoul Struyf,1499.866686321497
Phillip Hazel+Warren Parry,1499.8418430224463
Kevin Beard,1499.8402289663682
Lothar Freiberger,1499.8347052187219
Krisztian Kaufmann,1499.8323553520345
Declan Cunningham,1499.824434437511
Andreas Jonischkies,1499.8223644713064
Chris Oprey,1499.8133613146208
Alycia Hope,1499.790112445503
Manolo Asquez,1499.7864237889346
Robert Cree,1499.7681623408869
Liam O Brien,1499.7562826299043
Kees van der Horst,1499.7549425512661
Diogo Portela+Alexandre Sattin,1499.7461848156213
William Burksfield,1499.710161141955
Hans van Teeffelen,1499.7039309392587
Marco Grafweg,1499.6880304746696
Leon Bakker,1499.6865040750167
Frank Avenand,1499.6863364317144
Kyriacos Orphanides,1499.6846259654603
Shintaro Inoue,1499.6822290164887
Marc de Kessel,1499.6804427080224
Chris Hartley,1499.674687686182
Dave Wilson,1499.6728996702298
Brendan Kearns,1499.661416701129
Matthew Moore,1499.6594316450858
Jack Woodward,1499.6503830975148
Loll Abley,1499.648165263445
Anthony Churchill,1499.6422749475935
Nigel Ball,1499.6379686839941
Sean McGinnity,1499.635781396542
Lars Helsinghof,1499.6338169498752
Roland van Dijk,1499.63161525036
Gerald Fox,1499.6316094872054
Tatsuya Zama,1499.6290791183883
Bernhard Kraus,1499.610670589446
Mick Norris,1499.6040306029352
Alexis Lim Keng Leng,1499.5950639807263
Gerasimos Krontiris,1499.587506538984
Amanda Kirilova,1499.5856869115958
Alim Oktem,1499.5734753703787
Alexandr Akutov,1499.5730366208518
Carlos Rodriguez+Antonio Alcinas,1499.5728403420185
Mick Carrick,1499.569462028586
Paul Ramsden,1499.5655954313345
Toyokazu Shibata,1499.5553778946921
Tommy van de Kerkhof,1499.5441346842404
Chris Whitting,1499.5437997220538
Ivan Schockaert,1499.5395613391024
Lisa Stephens,1499.5355119053804
Uwe Bacher,1499.5283146981312
Bernhard Gebendorfer,1499.5277258836722
Harald Trenz,1499.514000324799
Alwyn van Saarloos,1499.4847353425748
Dillon Murphy,1499.4750187778347
Vadim Burikin,1499.4636267515154
Hamish Vernon,1499.4325245133946
Barry Payne,1499.4278932170769
Benny Goossens,1499.4207212904528
Nigel Payne,1499.4120757174207
B McCausland,1499.4114770116214
Alex Ralph,1499.374458803266
Mikael Aberg,1499.366182455245
Massimo Dalla Rosa,1499.3567509836905
Sam Ward,1499.3521673168348
Rachel Kingdon,1499.3487299989001
Jrujen Wijbenga,1499.3426115870695
William Franklin,1499.3247302912541
Kostas Sakelariou,1499.3135377043961
Hasan Haji,1499.293483517131
Abdulnaser Yusuf,1499.291948666939
Bedrich Zazvorka,1499.2872666492192
Bex Waterfall,1499.2637473833267
Chris Lawson,1499.2558376109425
Gary Kennedy,1499.2555562515818
Andrew Green,1499.2493385368978
Johnny Bracken,1499.219919125417
Daniel Carrasco,1499.2174074830023
Jason Crofts,1499.214927298939
Jack Neary,1499.2044588956771
Dave Ladbrook,1499.2035546087122
Eifion Hughes,1499.2025902155383
Hannu Tanskanen,1499.1898757431459
Michael Sheridan,1499.1888186531955
Bruno Beutels,1499.1803225969402
Stelios Laskaris,1499.17882705047
David Stark,1499.1676000452196
James Buckley,1499.162157285294
John Connal,1499.1570569850849
Brody Klinge,1499.149429332498
Sylvan Jones,1499.148160043908
Baasandorj Khurelpurev,1499.1350866989048
Henk Roedermond,1499.133361376514
Jonas Acton,1499.1188266448432
Ron Stevens,1499.1125923824468
Albert Anstey,1499.107384002432
Jaakko Polla,1499.0966554382844
Sam Vaquera,1499.084126004326
Troy Baillie,1499.0719176033974
Alexander Shevel,1499.0599911118477
Darin Young+Chuck Puleo,1499.0576889897927
Adrian Wright,1499.0574517666482
Sue Bonner,1499.0549710973467
Nandor Bezzeg+Gabor Takacs,1499.050642643977
Tom van den Hoogen,1499.0502372178119
Mark Kromowitono,1499.0470263926468
Stian Gullesen,1499.0392750260899
Dirjan uit de Bulten,1499.0339397228884
Jozef Huygelen,1499.0280614983387
Jake Jesurun,1499.0231411846323
John Lowe,1499.0144664512218
Ollie Thompson,1499.0055754542711
Peter Fisher (2),1498.9896949035729
Matthieu Leclercq,1498.9643606511581
Rhiannon Graham,1498.9476484547633
Abdulla Saeed,1498.9394414410856
Gavin Millwaters,1498.9392315813611
Gunter Thoma,1498.93870047932
Josef Untermarzone,1498.9373770996401
Kristin Bomander,1498.9273623906163
Coni Nagi,1498.9244234064959
Anthony de Armas,1498.9191988326072
John Henry,1498.9161778223724
Oden Ollevier,1498.9159714994232
Ricardo Roks,1498.9159714994232
Jan Stephenson,1498.9043941355453
Martin Lykke,1498.8955376479653
Dean Reyland,1498.8917793641021
Dirk Becker,1498.8851515994659
Joe Custer,1498.8843284680484
Stephen McCarthy,1498.88160055375
Nico Lopau,1498.878544648893
Neil McLaughlin,1498.8771381785232
Stephan Cooper,1498.8698666298926
Juan Antonio Cea Mouna,1498.869865287249
John Sinnott,1498.86964946736
Michael Bettermann,1498.8631826958078
Marc Evans,1498.8629699299877
Markus Katt,1498.8603858352208
Dieter Niedermeier,1498.8591567994035
Dalibor Stupar,1498.8572743987834
Alan George,1498.855972900479
Rudi Mainz,1498.850635773037
Chris Franklin,1498.8499774443092
Gunther Hofer,1498.8499774443092
Zhao Weiming,1498.8499774443092
Janus Jacobsen,1498.8499774443092
Al Dorn,1498.8499774443092
Patrick Murphy,1498.8499774443092
John Cunningham,1498.8499774443092
Martin Adams+Mervyn King,1498.8499774443092
Moritz Gattringer,1498.8499774443092
Scott Mitchell+Daniel Day,1498.8499774443092
Norbert Armand Ebedli,1498.8495946557732
Tommy O Reilly,1498.8428221769539
Martin Strolenbergh,1498.838458577649
John Ciantar,1498.838407446501
John Stanley,1498.8373108174208
Tracey Johnson,1498.8365296442896
Maurice Junker,1498.8355109817014
Jaynie Bloem,1498.8288359005644
Steve Pauwels,1498.8202297054886
Stefan Schaffer,1498.817371154647
Stewart Lusby,1498.8123926753692
Carina Staubitz,1498.7964642900063
Christian Behrens,1498.7934528035298
Steve Filby,1498.7864432537847
Wenge Xie,1498.7773192861393
Zane Kilroy,1498.773875347266
Halil-Can Yildiz,1498.772047260116
Caitlin Klein-Stavast,1498.771995145628
Varnavas Petrou,1498.7659112827641
Kris Wharton,1498.7641716648088
Amy Clegg,1498.7592646297282
Toni Torniainen,1498.7578257368343
Andreas Toft-Jørgensen,1498.7575879909098
Bastian Pietschnig,1498.7389429252858
Patrick Ploetz,1498.7319304298528
Chris Coyle,1498.7270289749688
Yolanda Barba,1498.7127786472704
Paudric O Kane,1498.709725745364
Kevin Schmetzer,1498.690639727744
Michael Klonhammer,1498.6860392011029
Patrick De Backer,1498.679390192522
Evros Themistocleous,1498.6792425926344
Sascha Steinbusch,1498.6574949909566
Jason Byrne,1498.6550469303907
Brandon Goddard,1498.6398314211306
Leo Howard,1498.6363501008757
Dirk Allard,1498.625340049932
Andy Howell,1498.605763487072
Ramona Berger,1498.605755804613
Paul Stapleton,1498.603781453792
Ingo Goebel,1498.6022537817582
Stefan Lemberger,1498.602247367551
Daniela Roland,1498.602053985867
Jerry Booker,1498.600200247117
John Hector,1498.576868391599
Eddy Jansen,1498.5544096810818
Marko Kobas,1498.5512856381515
Anthony Wade,1498.518769580467
Terry Smith,1498.5182532909175
Rebecca Graham,1498.5040362299826
Cathy Leung,1498.5021805220904
Jose Angel Molera,1498.4994344183701
Eddy Firth,1498.4918901740823
Dmitrii Rogov,1498.4883619361685
Mike Mills,1498.4872559394512
Thierry Decroix,1498.4854938080443
Eddie Fitzgerald,1498.4833391487546
J.T. Davis,1498.4779834244569
Henriette Honore,1498.4736466043798
John Scott,1498.4728508394721
Filip Slavik,1498.4625289676574
Guido Kammerer,1498.4550234571288
Benjamin Fasching,1498.447932388465
Deon Oliver,1498.4378639276997
Rene Lander,1498.4182138382785
Henri van Es,1498.408939056395
Clayton Otton,1498.4027107280306
Phil Simpson,1498.3929728839971
Joseph Comito,1498.390815470942
Doug Stacey,1498.381482515589
Daniel Markovsky,1498.3789081352647
Jaroslav Mottl,1498.3760671132
Raymond O'Donnell,1498.3618405859022
Lawrence Collins,1498.3454646481318
Lavinia Hogg,1498.3374581245723
Melissa Landkroon,1498.3356758782913
Marc de Kesel,1498.330906717283
Craig Horan,1498.3297876022216
Brooke Martell,1498.3217754335387
Matthías Orn Frioriksson,1498.3069409120046
Dallas Brettle,1498.3017855285639
Stephen Atkins,1498.2984133840566
Fred Boddey,1498.282876985103
Alessandro Colnaghi,1498.2801457417652
Joe Jordan,1498.2631240730063
Robbie Beaton,1498.2596719605772
Janos Pipicz,1498.2579110650888
Hai Long Chen,1498.252992761766
Jeff Hubbard,1498.2463738865847
Rando Kadopa,1498.2445497211734
Aled Goode,1498.234727967402
Arno Buist,1498.2275848465424
Ross Kelly,1498.2267961379443
Anthony Doyle,1498.2200762260477
Haruki Muramatsu+Sho Katsumi,1498.219303883244
Robbie Conlon,1498.2173785974617
Oliver Mueller,1498.2171857705334
Caroline Carter,1498.211678394489
Shaun Allez,1498.2079188627963
Jani Laurila,1498.2066561295915
Natalie Evans,1498.1922393076868
Andrius Sparauskas,1498.191179447034
Martin Cotter,1498.1893497182543
Michelle Brun,1498.1658363772906
Rocco Fulciniti,1498.150754966644
Jordan McNally,1498.1497748489078
Matthias Himbert,1498.133092729352
John Liekens,1498.1285644511538
Ali Dursun,1498.1004264755554
Steve Gittins,1498.0945454214223
Mark Croson,1498.0843648664115
Emma Winkelmann,1498.0837216755192
Lynn Kaletta,1498.083519486145
Shi Yongsheng,1498.0832221342998
Jimmy Norris,1498.0751806404842
Nándor Prés,1498.0740634566068
Buks Vanstaden,1498.073897963957
Dason Richard Lionel,1498.057230566566
Gavin Smith,1498.0445008633574
Guy Connelly,1498.04071189525
Kieran Kehoe,1498.0402667208484
Holger Kurz,1498.0320026192262
Jarno de Vries,1498.025161270164
Erik Hoi,1498.0170632711724
Matthias Boon,1497.9846130903447
Edwin Schippers,1497.9842123920635
Andreas Pur,1497.9837940548064
Robert Fischer,1497.9606374969683
Winnie Osuga,1497.9583214106415
Justin Evans,1497.9456622843738
Ryusei Azemoto,1497.9384700386238
Gareth Hughes,1497.9303547281181
Daniel Dootson,1497.923154404049
Ryan Whittaker,1497.9197601570343
Haruki Muramatsu+Morihiro Hashimoto,1497.9156958613387
Richard O Connor,1497.9077351019162
Tomasz Hoeft,1497.89996427374
Johnny van der Voorde,1497.8889478213496
Paul James,1497.8888400238927
Sylvio Raulf,1497.88065245289
Jan Hlavacek,1497.8579853063288
James Morrissey,1497.848270441766
Alexander Fehlmann,1497.8452730464358
Krzysztof Konwinski,1497.8407614853766
Simon Hicks,1497.8294968925086
Ian Plumb,1497.8260408660738
Danny Hendrickx,1497.8240921249533
Marie Messner,1497.8116861614815
Marcel Hoentsch,1497.7969513433738
Filip Manak,1497.7850294322116
Peter Gloudemans,1497.7787894279963
Calum Smith,1497.7743785190694
Vaclav Shieferdecker,1497.7727345270523
Altantulkhuur Myagmarsuren,1497.7651154434202
Roy Brands,1497.7646039017109
Adrian Kazimierz,1497.7628410763116
Janis Ozolins,1497.755519725959
Shaun Gibbs,1497.7544457547995
Gerry Rice,1497.7490376789724
Antoine van den Hurk,1497.7392909106659
Dieter Probach,1497.734128819631
Sjors Kolvers,1497.7335265541349
Anze Stilec,1497.7223044716484
Chris Sehmann,1497.7155944867952
Dylan Duo Jnr,1497.7139408146866
Phil Sroka,1497.7113091585702
Raymond van Barneveld+John Kuczynski,1497.7075346495083
Rob de Waal,1497.7075346495083
Jacob McLain,1497.7075346495083
Stuart Grubb,1497.705405020383
Jess Jenkinson,1497.7050098234336
Christer Johansson,1497.7045717514577
Steven Marckowiak,1497.7011222651577
Clint Clarkson,1497.6987276710395
Stephen Faster,1497.6949926584105
Michael Creedon,1497.6929935225014
Frank Cavanagh,1497.685629470694
Andreas Rieger,1497.680723297962
Tony Alaentalo,1497.676867532898
Natalie Jones,1497.6708290091456
Phil Roberts,1497.6641659650463
Johnny Nijs,1497.66346036325
Bianca Los,1497.6581940101598
Martin Kramer,1497.6439855362405
Colin Philippi,1497.6423350359942
Anthony Troy,1497.6404828799075
Luke Dooley,1497.6376492428508
John Loannou,1497.630569237387
Anne Brown,1497.6297714224906
Ben Gaiter,1497.613052142916
Aaron Tansey,1497.6096928698373
Michael Fryendahl,1497.606480624535
Dave O Connor,1497.5922616525236
Bob Given,1497.5895677722408
Artis Simasko,1497.5886240004504
Lloyd Bansey,1497.5860261537014
Matthew Watson,1497.569986725628
Catherine Drake,1497.5654688499221
Anthony Freeman,1497.5453703719431
Tim Ryan,1497.5347975115662
Gabor Jagicza,1497.534682772535
Lee McGuire,1497.5308992598177
Darren Hayes,1497.5273504408826
Mika Wennersten,1497.5268808763972
Wayne Gleed,1497.5206567428986
Graham Harris,1497.5161997890339
Patrick Klingelhöfer,1497.5060082200705
Petra Marcus,1497.5015149472868
Steve Penney,1497.4987455391408
Anton Schwengler,1497.49548772453
Robbie Chalmers,1497.4947533440445
Annet van Elten,1497.4894671717418
Mick McGowan+Willie O Connor,1497.484456641237
Rachel Dicker,1497.4694544159279
Kagan Aytek,1497.467732303753
Ricky de Vos,1497.4553839945752
Guojon Hauksson,1497.4544919895363
John Herlhy,1497.4514066917905
Ciney Ho,1497.4436753320686
Weis Rol,1497.4426148497596
Mick Kerr,1497.4401017857972
Louie Fine,1497.4331621554472
David Debrael,1497.432497666642
Sue Hall,1497.4274696887658
Nicky Bloom,1497.4258968035545
Devon Petersen+Deon Oliver,1497.4070133156476
Andreas Laos,1497.40468564626
Bailey Day,1497.4019783257377
Wesley Mol,1497.3980820102904
Daniela Schnabel,1497.3957875672763
Tom Allies,1497.390968728331
Sam Jackson,1497.3864128025589
Roland Kurock,1497.3815571417788
Ralf Wagener,1497.37967591293
Sam Frazier,1497.3787826122639
Sander van Dijk,1497.3720854864728
Danny Allen,1497.3634300615797
Daniel Kivellus,1497.3502367147785
Roman Obukhov,1497.344339748617
Dennis Johannsen,1497.3442938400337
Russell Proctor,1497.3422194760665
Gary Pittendreigh,1497.3306216731924
Stephen Green,1497.3179004796423
Buddy Scism,1497.3165481169071
Paul Hollis,1497.3113503386273
Jacqueline Leggatt,1497.3106352597677
Mark Desrosiers,1497.3092646073153
Luke Oldham,1497.3049318109272
Terry Perry,1497.3030966404785
Augustus Collins,1497.2874300100952
Earl Pentolfe,1497.2869428788995
Elmeri Kuosmanen,1497.2846552388132
Sadayoshi Onodera,1497.282142913778
Ann Scholey,1497.2743732585413
Jochen Graudenz,1497.2622034351623
James van Lienden,1497.2536593522705
Peter Schoffmann,1497.23833123059
Jan Waldau,1497.2329761069193
Bart Visser,1497.2305894464446
Tony Reeves,1497.2244075143296
Darren O Hea,1497.2206762646676
Daniel Goldsmith,1497.2072518543002
Harvey Cooper,1497.2051127214029
Lyndon Hextall,1497.1976164480407
David Walsh,1497.1947615169533
Daz Brown,1497.19442814599
Wouter Vanrolleghem,1497.1897669086852
Petri Rasmus,1497.1701611962362
Andre Kobel,1497.168104191793
Mahmood Mohamed,1497.1607448037967
Erwin Freidl,1497.151062686897
John Nesbitt,1497.1435624461997
Kevin Naunton,1497.1329397191553
John Denich,1497.1267073256329
Nektarios Motis,1497.119836170786
Jannis Siggelkow,1497.0967762790212
Adrian Lamerton,1497.0949958736178
Roger van de Putte,1497.0944594521886
Bernhard Pfeuffer,1497.094096540877
Dean Forde,1497.09367042633
Roy Montgomery,1497.077310862525
Michael Sievert,1497.0752796873562
Wim Hofsink,1497.021916496318
Julia Saldanha,1497.0182404572804
Cameron Carolissen,1497.0164037331988
Enrique Garcia,1497.011066922039
Kelvin Hughes,1497.00781826058
Pieter Romkes,1497.001081145322
Albert Nemeth,1496.987370626394
Patrick Bulen+Rocco Maes,1496.9848683956868
Andy Chell,1496.984012530811
Tim Walop,1496.981933989696
Angela Mann,1496.9811849048897
Feranie Landstra,1496.980855628919
Paul Lim+Harith Lim,1496.9748922428632
Liam Miley,1496.9736496387416
Niki Carey,1496.969872581568
Stylianidis Christakis,1496.9684828536485
Mark Lee,1496.953785498597
Jason Maughan,1496.933019985412
John Frost,1496.9285343908837
Damien Peters,1496.9180094554179
David Sanchez,1496.903190045392
Matthew Hannaford,1496.892738739009
Max Becker,1496.8904824735284
Silke Klingler,1496.8754573340193
Bryan Webb,1496.8744573336842
Stephen Mallams,1496.8685760435762
Mihaly Vida,1496.8611832678296
Freddie Harper,1496.8569374831734
Robert Dick,1496.8523376779624
Ray Heppinstall,1496.8509631323402
Evert Kluitenberg,1496.8496100702007
Sergio Sanchez,1496.834060516164
Paddy Nugent,1496.830120633291
Sayaka Kameo-Inoue,1496.8033547480295
Alexander Hamacher,1496.8027446928434
Andrea Contino,1496.7915894744215
Gerrit Lenssen,1496.7736695301744
Steven Lee Williams,1496.7719601196698
Alfie Jacques,1496.7711054008878
Jan Torres,1496.770240486964
Mario Gaisbauer,1496.7582369561508
Sven Plomp,1496.7581069565429
Marc de Graaf,1496.743972872289
Dominik Haberl,1496.7385688794723
McKinley Mooney,1496.7242842300639
Danny Oosterlinck,1496.7202415028357
Damien O Connor,1496.7193745324541
Archie Goodier,1496.7098492194777
Gavin James Roberts,1496.6993352810728
Andreas Hyllgaardhus,1496.6952228653158
Nauris Dzikas,1496.690393459158
Ray Stewart,1496.6879258007168
Simon Adams,1496.6755794931807
Stuart Anderson,1496.6755392443415
Jason Collins,1496.6484911065243
Paul Mitchell,1496.6444378574897
Cody Hepburn,1496.6260278947004
Chris Beeston,1496.6146997385583
Arjan Mens,1496.6128261201977
Alexander Krch,1496.6068152068929
John Riley,1496.602602597966
Vince Busuttil,1496.6025060532438
Sue Brazell,1496.5859832088217
Marcel Hexel,1496.5778789401645
