player,rating,games_played,win_prob_vs_avg,elo_equivalent
Maxim Mertens,-0.36292018596486636,5,0.4102528555225154,1436.9543063456626
Alex Nagy-Eagle,-0.3629587030163258,3,0.4102435365293801,1436.9476152484995
Bradley Elsden,-0.3632352178421586,4,0.4101766371487498,1436.8995797032899
Andreas Berga,-0.3633657585711882,4,0.41014505557032693,1436.8769024559774
Wayne Dunn,-0.3635418047540315,23,0.410102466079652,1436.84632010167
Jitka Dorazilova,-0.36441405051857984,4,0.4098914703088916,1436.6947954927073
Tom van Lent,-0.36478594799549674,5,0.40980151859417197,1436.6301902838836
Michelle Jones,-0.3648173248700381,5,0.4097939296719255,1436.6247395624946
Luca Gunnarsson,-0.36497036503307756,4,0.4097569154507109,1436.5981537631676
Reinhard Schumacher,-0.3650138810387267,4,0.4097463908769,1436.5905942587165
Brian Johnson,-0.365115685170618,4,0.4097217693375141,1436.5729090696302
Jaynie Wink,-0.36539369775064623,8,0.40965453372716415,1436.5246133378678
Samuel Poland,-0.3656604005653263,9,0.40959003648722064,1436.4782823135783
Spencer Brown,-0.36568488194790405,8,0.4095841162645588,1436.4740294618332
Andrew Cummins,-0.36588120610422,18,0.40953664102462334,1436.4399244627323
Barbara Ochman,-0.36594571620193866,4,0.4095210415173165,1436.4287179109458
Lee Tauri,-0.3660995677962071,8,0.4094838386338413,1436.4019911515768
Jamie Adams,-0.36615490345727203,4,0.4094704581603789,1436.3923783626756
Clayton Collins,-0.3661556263148461,4,0.4094702833702469,1436.3922527894533
Luke Allen,-0.3666297531703719,24,0.40935564234728844,1436.3098885186225
Macit Yavuzcan,-0.3666783708571096,4,0.40934388743974987,1436.3014427613932
Tarja Salminen,-0.366846273489235,11,0.40930329231267276,1436.2722750867417
Sven Hofmann,-0.3671871700298607,37,0.4092208749049059,1436.2130552921442
Renata Slowikowska,-0.36729952426827434,11,0.4091937125167471,1436.1935373618396
Andris Ziemelis,-0.3675091758052304,4,0.40914302933842117,1436.1571171595906
Nicholas Ogier,-0.36771901114371663,10,0.40909230365950683,1436.1206650277454
Andrew Kilburn,-0.36774927449818795,22,0.4090849879437104,1436.1154077446051
Roy Trevland,-0.3679006173810121,10,0.4090484036570133,1436.0891167930508
Bernhard Trinker,-0.36810328673755666,4,0.40899941374108856,1436.0539095197714
Maret Liiri,-0.368284886458814,93,0.4089555183829639,1436.0223624170285
Liam Mitchell,-0.36830710431884117,6,0.4089501480948314,1436.0185027794248
Lesley Pattinson,-0.3684247643472281,11,0.40892170880295803,1435.9980631389972
Marcel Goldschmidt,-0.36845376051636014,9,0.408914700309805,1435.993025988497
Paul Harper,-0.3687154699695986,8,0.40885144573551796,1435.9475623999356
Tyler Edwards,-0.3689376432523599,4,0.40879774933117125,1435.9089669476439
Paul McDonald,-0.36914099223735364,6,0.40874860442299,1435.8736416108104
Niklas Olesch,-0.36920288703303367,5,0.4087336461952076,1435.8628893835216
Geoff Wylie,-0.3692794429320214,120,0.4087151450257214,1435.8495902617265
Cas van Ramshorst,-0.36938668559048266,6,0.4086892282598493,1435.8309603038088
Yasuhiro Fusuki,-0.3697033207763957,10,0.408612711671859,1435.7759551382014
Jonathan Hayllor,-0.3697516421973985,6,0.40860103493111655,1435.7675608476018
Lasse Petersen,-0.3699333789238215,6,0.4085571196660496,1435.7359899446237
Terence Archer,-0.36998075170812644,10,0.4085456726413279,1435.7277604490973
Kyle Arberry,-0.3702438372933968,8,0.40848210319482414,1435.682057801917
Darren Moulsley,-0.37030800311146767,43,0.40846659925379714,1435.670911057631
Simon Carruthers,-0.37043264919621666,4,0.40843648240646147,1435.649257814912
Don Healy,-0.37049106403418386,8,0.4084223685153246,1435.639110118196
Tony Comerford,-0.370491869674515,7,0.40842217386172874,1435.6389701641358
James Bevan,-0.3707574531023607,20,0.40835800688073537,1435.5928335972565
Derek Wu,-0.37096412306753657,4,0.4083080760023407,1435.556931347076
Fabian Freitag,-0.3711274339961204,22,0.4082686218828387,1435.5285613330286
Vernon Daniels,-0.3711901486260308,5,0.4082534710339203,1435.5176666859468
Chris McTernan,-0.371667931413744,6,0.4081380520996241,1435.4346673146458
David Medina Puyol,-0.3717845485752509,15,0.4081098821986711,1435.414408838751
Dominik Leidner,-0.3719044695743322,8,0.40808091485632525,1435.3935764274847
David Green,-0.37209506736263553,12,0.40803487659920407,1435.3604662003954
Rene Kahler,-0.3722622172912305,5,0.40799450342231297,1435.3314292837397
Lee Ward,-0.3723676003202857,4,0.40796904998040706,1435.3131223765376
Thanawat Gaweenuntavong+Attapol Eupakaree,-0.37241322119432824,4,0.40795803120308444,1435.3051972189953
Oakley Waters,-0.3725392834254767,19,0.4079275839630492,1435.2832979664495
Niels De Bondt,-0.3727781597978324,11,0.40786989117291417,1435.2418008903012
Glenn Miller,-0.3729326889425578,21,0.40783257105485393,1435.214956428362
Josh Pickett,-0.3729567594752553,9,0.40782675790977907,1435.2107749485513
Zyon Raman,-0.37321824116485175,38,0.4077636105336948,1435.165350926587
Sandra Molitor,-0.37343559158075196,4,0.4077111231020402,1435.1275932920812
Stefano Gaspari,-0.3737115413102766,9,0.4076444876962828,1435.0796559141552
Pascal Zingler,-0.3738160328410222,19,0.40761925632187085,1435.0615038760718
Liam Fisher,-0.37394037315339546,10,0.40758923273400466,1435.039903751455
Niels Strijbosch,-0.3739559223537633,11,0.40758547822559005,1435.0372025786878
Tom Martin,-0.37410492682668883,81,0.4075495001671816,1435.0113178505396
Jannik Nüchter,-0.3743407536855899,4,0.40749256032868786,1434.9703505291377
Mensur Suljovic+Maik Langendorf,-0.3744388171267628,9,0.4074688838734894,1434.9533151645865
Harrison Kershaw,-0.3747172768122889,14,0.40740165485868,1434.9049417626438
Carlo Sessini,-0.374763647867845,8,0.40739045974932414,1434.8968862852246
Wayne Copeland,-0.37482366430977004,7,0.40737597045201146,1434.886460361404
Moritz Mertens,-0.37532418672391943,6,0.4072551395400925,1434.7995107123904
Nanda Kumar,-0.37563617069600785,4,0.4071798292909629,1434.7453135453823
Nathan Cross,-0.3756577103055912,6,0.4071746299752799,1434.7415717319486
René Kruit,-0.3756852157025318,12,0.407167990644606,1434.736793555103
Lee Martin,-0.375783818697865,5,0.40714418985276735,1434.7196644603941
Agoston Karoly,-0.37590079706845136,5,0.40711595417793206,1434.699343236055
Stephan Birk,-0.3759412378575281,5,0.4071061929180532,1434.692317951439
Steve Venn,-0.3760914552574335,4,0.40706993533900226,1434.6662225162931
Kallum Graham,-0.3763461799154361,80,0.4070084554315219,1434.621972310943
Mohan Kumar Goel,-0.376652980739207,4,0.4069344103764946,1434.5686755490203
Chris Davidson,-0.3766564856933578,5,0.4069335644953556,1434.5680666761214
Grant Whittaker,-0.3774440024630122,25,0.406743520208736,1434.4312610011345
Lean Jensen,-0.37767940850720394,6,0.4066867172174181,1434.3903667827349
Andy Jones,-0.37773907109217597,5,0.4066723211554543,1434.380002330163
Michel Gadenz,-0.37814106579859313,5,0.4065753275153485,1434.3101686970626
Nick Choi,-0.3781758901969457,5,0.4065669253963462,1434.3041190794465
Andre Lentzen,-0.3782398053311852,4,0.4065515046673484,1434.2930158834024
Rhys Jones,-0.37828025504810353,4,0.40654174550706823,1434.2859890478617
Ben Carver,-0.37849815749186344,5,0.4064891742239219,1434.2481355162943
Laurie Selby,-0.37871670203451796,8,0.40643645017943103,1434.2101704407244
Ozzy Cook,-0.379010120445591,10,0.4063656661456434,1434.1591984419972
Peter Rowe,-0.3793829541469518,12,0.40627572963892855,1434.0944305943299
Chris Davis,-0.37959859663491036,4,0.4062237143235401,1434.0569696572961
Jamie Cross,-0.37971334509290966,6,0.40619603660389536,1434.0370358084497
Jaimy van Bavel,-0.37985937224836674,5,0.40616081521729763,1434.0116682933203
Duncan Hastings,-0.37996765489842577,8,0.4061346983347448,1433.9928576703578
Michael Rountree,-0.3802770853166013,7,0.40606006919537724,1433.9391041010992
Daniel Kibellus,-0.3803533750118645,5,0.40604167013791237,1433.9258512236277
Gary Gullan,-0.38047818650711623,18,0.4060115694739486,1433.9041692461612
Charlie Baker,-0.3805761523511575,4,0.4059879436436251,1433.8871508359684
Joseph Ward,-0.38064445312279604,6,0.40597147221692476,1433.8752857766756
Dion Evans,-0.38069278932858086,4,0.40595981557645155,1433.866888917696
Bruce Troup,-0.3808229616123509,9,0.40592842407574853,1433.844275675881
Philipp Draeger,-0.3809726691017216,4,0.4058923225425472,1433.8182688212676
Willem van Diermen,-0.38099778049255184,6,0.40588626710202946,1433.8139065258792
Darren McConnell,-0.38142835932735936,4,0.4057824404090384,1433.7391073210867
Callum Holcroft,-0.38187602406749727,5,0.4056745026752504,1433.661339990533
Karl Cron,-0.3820376142629298,11,0.4056355434366529,1433.6332688984505
Petr Hyncica,-0.3821646567283089,6,0.4056049144563121,1433.611199361778
Andrei Tarasenka,-0.38222806448597213,5,0.40558962759892303,1433.6001843060728
Karl Tantzscher,-0.3823673399995978,5,0.40555605056907773,1433.57598967126
David Simpson,-0.382498841616288,6,0.40552434850833124,1433.5531455006642
Javier Velasco Garcia,-0.3826142667793291,5,0.40549652276549725,1433.5330940961114
Ky Hopkins,-0.38278849537910875,5,0.40545452232666235,1433.5028274883218
Dan Elcock,-0.3828142121305662,13,0.40544832303198697,1433.4983600310218
Akahiro Nakagawa,-0.38285296911520744,6,0.4054389803082675,1433.4916272531957
Dean de Wulf,-0.38308464930995806,7,0.4053831331181502,1433.451380281137
Nicholas Bloor,-0.3832308591990025,12,0.40534789005582095,1433.4259810219326
Giada Ciofi,-0.38355182069195864,5,0.4052705275345448,1433.3702242998147
Curtis Reeves,-0.3838173238939461,6,0.4052065358827792,1433.3241016695945
Danny Knight,-0.38391486885901355,12,0.40518302637854353,1433.307156373568
Dennis Richardson,-0.3843494807687321,10,0.4050782849924168,1433.2316565519038
Brian Doran,-0.3844147629452086,4,0.4050625527468172,1433.2203158762998
Kerstin Weiss,-0.38446924706427005,4,0.4050494228568133,1433.2108510153957
Jake Carter (Surrey),-0.38449772493516515,15,0.4050425601530841,1433.2059039025214
Ricky Jones,-0.3846816974791593,22,0.4049982266565592,1433.17394459825
Angela de Ward,-0.3850134053189093,7,0.4049182959912152,1433.116321044487
Louise Hepburn,-0.38538308088095513,42,0.4048292222957741,1433.0521018218105
Sascha Hertrich,-0.3855128543199047,10,0.40479795474218405,1433.0295578664372
Tommie Coleman,-0.38555659808086773,19,0.4047874153143265,1433.0219587968356
Jo Dean,-0.3856545025318572,7,0.4047638269680446,1433.0049510517083
Colin Edwards,-0.3857639462721143,11,0.40473745895475627,1432.9859387267193
Peter Maier,-0.38581508816658955,5,0.4047251376513919,1432.9770544696935
Renzo Geraets,-0.38585421691492855,43,0.40471571068281553,1432.9702571098985
Troy Power,-0.3860634186265209,5,0.40466531062213695,1432.9339150503188
Helen Ward,-0.38606527745445657,25,0.4046648628095674,1432.9335921388326
Ron Wisnieuwski,-0.3860713619746106,8,0.4046633969812953,1432.9325351494215
Lewis Oliver,-0.3861478029886588,19,0.4046449816395614,1432.9192559851847
Nico Iser,-0.3862043378677562,5,0.4046313620410966,1432.9094348707738
Harri Jukkola,-0.38620613054146813,5,0.4046309301774274,1432.9091234514533
Eamon Hagan,-0.38621862395553075,4,0.40462792045834045,1432.9069531231385
Paul DiCecca,-0.38627446102700036,7,0.40461446914681715,1432.8972532303285
Dave Johnson,-0.3863493837546501,85,0.4045964202708078,1432.8842378194533
Pascal Herwig,-0.3863752455387824,18,0.404590190230046,1432.8797451673972
William Schwass,-0.3866113417505884,7,0.4045333166498109,1432.838731054603
Ellis Hollyhead,-0.3867952832695911,5,0.40448900847058417,1432.8067771399246
Ronnie Wiltsher,-0.38701920506523835,12,0.4044350718683207,1432.7678779398336
Christopher Kilpatrick,-0.38745407242541097,18,0.40433033087654524,1432.6923337418805
Hallgrimur Egilsson,-0.3876910348841117,14,0.4042732603988128,1432.6511691465876
Marcel Plaewe,-0.38785403864544044,11,0.4042340037738021,1432.622852492958
Taylor Field,-0.3878984811827785,10,0.4042233007731334,1432.6151320334668
Thomas Nankivell,-0.38799307000939,6,0.4042005214528296,1432.598700271288
Michael Lean,-0.3880408724789807,16,0.4041890095972332,1432.5903961317822
Dan Ladley,-0.3882523108431176,16,0.4041380919883361,1432.5536655258593
Noel Napoliello,-0.3882658294691977,5,0.40413483656552235,1432.5513170999754
Pascal Barbezat,-0.3887013122338284,14,0.4040299723968803,1432.4756659953182
Tracey Heppinstall,-0.388735737347541,39,0.40402168320961135,1432.4696857405484
Daniel Coates,-0.38892362892093363,18,0.4039764419588581,1432.4370456311403
Daniel Todd,-0.38900486376784005,8,0.4039568824275467,1432.4229336928404
Callum Carr,-0.3890882096216566,10,0.4039368149302689,1432.4084550350794
John Young,-0.38930735753125895,7,0.40388405139046996,1432.3703851439352
Tomas McGrath,-0.3894294148659768,7,0.4038546650008723,1432.3491816131577
Christoph Kleindienst,-0.38976974618283633,5,0.40377273085075627,1432.2900600079852
Veljko Knezevic,-0.3901125877614387,7,0.40369019778555926,1432.2305023256836
Andrew Briere,-0.3901497122426549,6,0.40368126104823043,1432.2240531427494
Gunther Rimser,-0.3903083981878371,5,0.4036430623228965,1432.19648657061
Jamie Venning,-0.3903270407483451,7,0.40363857478065607,1432.193248026147
Michael Blake,-0.3904372555040128,158,0.40361204477531537,1432.174101762063
Jack Mayman,-0.3904742840169979,7,0.4036031316973884,1432.167669250518
Glenn Casson,-0.39071508845608605,5,0.4035451695739863,1432.1258372348723
Goran Repic,-0.3912261968025388,6,0.40342215366863465,1432.0370486210647
Ben Cloake,-0.3917284829884261,11,0.4033012729526916,1431.949792573518
Tom Whitfield,-0.3922054563171382,4,0.40318649492426856,1431.866933819648
Charlie Green,-0.3923893594607842,31,0.4031422436238018,1431.834986571452
Kieran Goffin,-0.39250831578738615,13,0.4031136208518249,1431.8143217409597
Slobodan Arslan,-0.39258874719274345,4,0.4030942681585324,1431.8003493747524
Bob Evans,-0.39270510441881645,5,0.4030662718459538,1431.7801360542671
Ryan Quayle,-0.39275791524070713,5,0.4030535654238103,1431.7709618748543
Robin Ferdinandus,-0.39290404725435224,14,0.40301840635653613,1431.7455761439921
Zak Morris,-0.3933567773188356,37,0.4029094867452593,1431.6669288764733
Jonas Natebusch,-0.3934799752992839,4,0.4028798489388042,1431.6455271952373
Duncan Parker,-0.3936538314732754,6,0.402838025469316,1431.6153252844335
Jack Bewsher,-0.39409298885114363,6,0.40273238647705706,1431.5390358340755
Jim Newman,-0.39412284325401753,25,0.40272520534935863,1431.533849593104
Robbie Newland,-0.39419233909640655,81,0.40270848909823664,1431.521776928758
Jackson King,-0.3943033728688595,50,0.4026817819491648,1431.5024883868855
Paul Berriman,-0.3943149868410688,10,0.4026789884532909,1431.500470833268
Steve Kewish,-0.39440500186091315,7,0.4026573374544095,1431.4848336227055
Jurgen Lechtken,-0.39457982314947876,18,0.4026152893834757,1431.4544640543281
Joe Higgins,-0.3948553014321508,85,0.40254903416662063,1431.4066085751087
Ben Truscott,-0.395040337868161,5,0.40250453309399625,1431.3744644538647
Shane Harvey,-0.39525073137057604,4,0.4024539356237139,1431.3379153590138
Matthew Laws,-0.3953477625986684,4,0.4024306013124748,1431.3210593082406
Matthew Chegwin,-0.3954795299841918,21,0.40239891427104074,1431.2981689688695
Chris Ping,-0.3956440864613783,14,0.40235934334776113,1431.2695825808682
Callum Roach,-0.395650452258043,19,0.4023578125891283,1431.2684767287224
Alan Tabern Jnr,-0.3958398770832379,65,0.40231226320111074,1431.2355702661953
Daniela Dambek,-0.3961617701448243,15,0.4022348641615362,1431.1796517140315
John Quinn,-0.3964087532586727,6,0.4021754804872571,1431.1367463526444
Danny Kaiser,-0.3965090400643218,10,0.40215136873070123,1431.119324750124
Luis Breuer,-0.3965602621328592,24,0.40213905369354225,1431.110426565437
Baki Kasniqi,-0.3966310812828814,4,0.40212202724238844,1431.09812401901
Kirk Reynolds,-0.39709560960167783,6,0.4020103504689247,1431.0174271847934
Arron Wike,-0.39710583026036783,8,0.40200789344518567,1431.015651674525
Yannick Hund,-0.39713145122164606,20,0.40200173424440516,1431.0112008576834
Jarvis Bautista,-0.39720062919633126,21,0.4019851042252353,1430.9991834126135
Alan Weist,-0.3972661360658818,6,0.4019693569282029,1430.9878037038245
Bartek Janowicz,-0.39739086275315555,4,0.40193937424735815,1430.966136459013
Pascal Dargel,-0.39773912229315406,7,0.4018556610462039,1430.9056375804162
Fraser Hill,-0.3977668384853562,42,0.40184899898726634,1430.9008227846832
Baran Ozdemir,-0.39850236265285055,16,0.4016722164753171,1430.7730491497834
John Esam,-0.39871995849432357,72,0.4016199224274333,1430.7352488804886
Dean Allsop,-0.39912797319387394,41,0.4015218717169665,1430.6643694674685
Stuart Coburn,-0.3991869669336421,8,0.4015076954822386,1430.6541212052093
Adam Welfare,-0.3992190660020276,5,0.4014999821240544,1430.6485450258997
Luke Yates,-0.3995721979232379,20,0.40141512827157383,1430.5871997279935
Julian Kurz,-0.3995759476848963,5,0.4014142272753393,1430.5865483276748
Torbjorn Gustafsson,-0.3997269148920817,15,0.4013779532871093,1430.5603226376634
David Nelson,-0.39992886641492204,17,0.4013294306157159,1430.5252400648706
Doug Meade,-0.40014045276363,5,0.4012785950696076,1430.4884837513946
Mark Pooke,-0.40026950444600595,34,0.40124759027089213,1430.4660651779802
Eric Bristow,-0.4008786980234026,50,0.4011012415644861,1430.3602374143504
Nathan Wright,-0.4010336663570214,5,0.401064015791442,1430.3333166574864
Josh Brake,-0.40157442864907156,21,0.4009341253300546,1430.2393766257028
Matthew Leahy,-0.4018875849483724,8,0.4008589119200012,1430.184975804599
Kenny Horton,-0.4018931432841133,8,0.4008575769694354,1430.1840102227827
Tim van der Hoek,-0.4019689296791376,9,0.40083937542860104,1430.1708447775177
Daniel Sprudzs,-0.4020587968400575,13,0.40081779247918525,1430.155233252681
Pablo Cinus,-0.40219903570265125,6,0.4007841127772078,1430.1308712670118
Ray Campbell,-0.4023061135547272,67,0.40075839763953985,1430.1122699388957
Daniel Klas,-0.40235002226312755,4,0.40074785296067733,1430.1046422149893
Christian Seegatz,-0.4024734808777586,6,0.4007182048597679,1430.083195256958
